Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,1.0390595935689373,1.0620646121282848,1.0390595935689373,1.042893648147583,62775,0.0,0.0
1980-03-18 00:00:00-05:00,1.0428934803210954,1.0582301898015447,1.0428934803210954,1.050561785697937,64125,0.0,0.0
1980-03-19 00:00:00-05:00,1.0582298768984977,1.0697324302893898,1.0582298768984977,1.0658981800079346,40500,0.0,0.0
1980-03-20 00:00:00-05:00,1.0658985869129596,1.0658985869129596,1.0543962265845341,1.0582302808761597,18900,0.0,0.0
1980-03-21 00:00:00-05:00,1.0582302528629601,1.0812351703643799,1.0582302528629601,1.0812351703643799,97200,0.0,0.0
1980-03-24 00:00:00-05:00,1.0735675457747864,1.0735675457747864,1.0543968677520752,1.0543968677520752,90450,0.0,0.0
1980-03-25 00:00:00-05:00,1.05439613583989,1.0582301898015447,1.0467277317362822,1.050561785697937,72225,0.0,0.0
1980-03-26 00:00:00-05:00,1.050561876112585,1.0658985869129596,1.042893570075785,1.0582302808761597,31725,0.0,0.0
1980-03-27 00:00:00-05:00,1.05439613583989,1.05439613583989,1.0198885641905708,1.050561785697937,62100,0.0,0.0
1980-03-28 00:00:00-05:00,1.05056091590882,1.05056091590882,1.019887719796661,1.0390585660934448,84375,0.0,0.0
1980-03-31 00:00:00-05:00,1.0505611211995043,1.0735661215057266,1.0505611211995043,1.0697320699691772,55350,0.0,0.0
1980-04-01 00:00:00-05:00,1.0697328386581342,1.0889036037501343,1.050561876112585,1.0582302808761597,126225,0.0,0.0
1980-04-02 00:00:00-05:00,1.0658980197043637,1.0965713262557983,1.0658980197043637,1.0965713262557983,58725,0.0,0.0
1980-04-03 00:00:00-05:00,1.1195764968133104,1.150250008069985,1.1195764968133104,1.1387474536895752,311175,0.0,0.0
1980-04-07 00:00:00-05:00,1.1387478806421765,1.1655871513504426,1.134913628593294,1.146416187286377,115425,0.0,0.0
1980-04-08 00:00:00-05:00,1.138747383806043,1.138747383806043,1.1272448301315308,1.1272448301315308,218025,0.0,0.0
1980-04-09 00:00:00-05:00,1.119576501202124,1.119576501202124,1.0889032860054446,1.111908197402954,181575,0.0,0.0
1980-04-10 00:00:00-05:00,1.1119085463837801,1.1425820673878113,1.1119085463837801,1.1349135637283325,191700,0.0,0.0
1980-04-11 00:00:00-05:00,1.1349135637283325,1.1579187785264387,1.1310795093521469,1.1349135637283325,112050,0.0,0.0
1980-04-14 00:00:00-05:00,1.13491289140696,1.13491289140696,1.1234105376388328,1.131078839302063,18900,0.0,0.0
1980-04-15 00:00:00-05:00,1.1234108984113906,1.1234108984113906,1.1042399406433105,1.1042399406433105,63450,0.0,0.0
1980-04-16 00:00:00-05:00,1.111908050123068,1.123410701751709,1.111908050123068,1.123410701751709,30375,0.0,0.0
1980-04-17 00:00:00-05:00,1.1157424955588087,1.1157424955588087,1.1004058873071445,1.1042399406433105,43875,0.0,0.0
1980-04-18 00:00:00-05:00,1.1042396282119764,1.1157421798729656,1.0965713262557983,1.0965713262557983,27675,0.0,0.0
1980-04-21 00:00:00-05:00,1.0927370702753996,1.0927370702753996,1.0582295204527141,1.0697320699691772,83700,0.0,0.0
1980-04-22 00:00:00-05:00,1.0697325720770665,1.1042399406433105,1.0582300171615686,1.1042399406433105,122850,0.0,0.0
1980-04-23 00:00:00-05:00,1.1042399406433105,1.1042399406433105,1.0774008762028986,1.1042399406433105,132300,0.0,0.0
1980-04-24 00:00:00-05:00,1.1042396282119764,1.1042396282119764,1.08123462361672,1.0965713262557983,209250,0.0,0.0
1980-04-25 00:00:00-05:00,1.0927378265686336,1.0927378265686336,1.0774011161742485,1.0812351703643799,21600,0.0,0.0
1980-04-28 00:00:00-04:00,1.0927375831813126,1.1119082447691426,1.0927375831813126,1.1042399406433105,141750,0.0,0.0
1980-04-29 00:00:00-04:00,1.104240175047414,1.1119084808010462,1.1004061208973688,1.108074426651001,45225,0.0,0.0
1980-04-30 00:00:00-04:00,1.1080743336429688,1.1234110425896924,1.0965717772512353,1.1195766925811768,85050,0.0,0.0
1980-05-01 00:00:00-04:00,1.123410846151356,1.1464157574586848,1.123410846151356,1.1387474536895752,48600,0.0,0.0
1980-05-02 00:00:00-04:00,1.1387475221754302,1.1579184802046631,1.131079217945138,1.1502500772476196,49950,0.0,0.0
1980-05-05 00:00:00-04:00,1.1655868025477352,1.2115967273712158,1.1655868025477352,1.2115967273712158,621675,0.0,0.0
1980-05-06 00:00:00-04:00,1.2115977964534028,1.2346028285275579,1.1924269199371338,1.1924269199371338,143775,0.0,0.0
1980-05-07 00:00:00-04:00,1.1924258677708264,1.2269334347968779,1.1924258677708264,1.2115967273712158,483975,0.0,0.0
1980-05-08 00:00:00-04:00,1.2115961327554001,1.2230984849078124,1.200093583149579,1.2077618837356567,36450,0.0,0.0
1980-05-09 00:00:00-04:00,1.2000943422317505,1.2000943422317505,1.184757632632134,1.2000943422317505,24975,0.0,0.0
1980-05-12 00:00:00-04:00,1.2000940284222386,1.2000940284222386,1.1694207159704584,1.1962599754333496,27000,0.0,0.0
1980-05-13 00:00:00-04:00,1.1962611742218596,1.2077635421686772,1.1847585100945222,1.1924269199371338,40500,0.0,0.0
1980-05-14 00:00:00-04:00,1.1962599754333496,1.2115965822958692,1.1962599754333496,1.1962599754333496,61425,0.0,0.0
1980-05-15 00:00:00-04:00,1.1962611742218596,1.2039294853376312,1.1847585100945222,1.1924269199371338,37125,0.0,0.0
1980-05-16 00:00:00-04:00,1.1924255120768585,1.1924255120768585,1.180923058983795,1.1885913610458374,11475,0.0,0.0
1980-05-19 00:00:00-04:00,1.1885917888733062,1.226933510437869,1.1885917888733062,1.2154308557510376,51300,0.0,0.0
1980-05-20 00:00:00-04:00,1.2154318532844488,1.2154318532844488,1.1924269199371338,1.1924269199371338,85725,0.0,0.0
1980-05-21 00:00:00-04:00,1.192425274297773,1.1962595232909377,1.1770885745052249,1.184756875038147,40500,0.0,0.0
1980-05-22 00:00:00-04:00,1.184757322832978,1.2039282788646095,1.1732549664128293,1.1962599754333496,143775,0.0,0.0
