Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.05418762840551229,0.06215646917177762,0.05418762840551229,0.05949978157877922,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.05949978120555997,0.06268768409588858,0.05949978120555997,0.061624642461538315,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06162466053092623,0.0632189179467342,0.06162466053092623,0.0626877024769783,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.06268770712664748,0.06321892263580467,0.06056223408343314,0.06109344959259033,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.06109343501485332,0.06162465039725518,0.05949978886764772,0.06003100425004959,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.06003100092153328,0.06003100092153328,0.05790613950974221,0.05843735486268997,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.058437362930049655,0.05949979378261526,0.05578128579863565,0.05684371665120125,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.05684371728577085,0.05684371728577085,0.05471885555691895,0.05525007098913193,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.05525004864402874,0.056312479078769684,0.05471883342665827,0.056312479078769684,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.056312493579517,0.05843735499616127,0.05578127822535593,0.0579061396420002,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05790616498707195,0.05896859616041183,0.05790616498707195,0.058968596160411835,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.05896857021563774,0.05896857021563774,0.05737492415679444,0.05843735486268997,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.05843735499616127,0.05843735499616127,0.057906139642000205,0.0579061396420002,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.05790613950974221,0.05949978556858551,0.05790613950974221,0.05843735486268997,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05896859616041183,0.06056224292042165,0.05896859616041183,0.058968596160411835,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05896859616041183,0.05949981174708177,0.05896859616041183,0.058968596160411835,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.05896857035032234,0.05949978570448341,0.056843708933678065,0.0579061396420002,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.05790613950974221,0.05949978556858551,0.05790613950974221,0.05843735486268997,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05843735094412583,0.06003099689610591,0.05843735094412583,0.05949978157877922,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.05949978886764772,0.06056221963245145,0.05843735810284399,0.06003100425004959,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06056223408343314,0.06215649161749029,0.06056223408343314,0.06109344959259033,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.061093427147543726,0.062156468781894,0.061093427147543726,0.061624642461538315,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.06162464246153831,0.06162464246153831,0.05949978120555997,0.061624642461538315,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06162466725157521,0.06428135589662753,0.061093451723886125,0.06375014036893845,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06375009203591345,0.06428130716085434,0.06375009203591345,0.06428130716085434,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.0642813568491104,0.0642813568491104,0.06162466816469285,0.062156494706869125,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06215649470686912,0.06268771024242945,0.06056223709357221,0.062156494706869125,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.06215649161749029,0.06215649161749029,0.06109344959259033,0.06109344959259033,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06109344244607587,0.06162465789309318,0.060562226999058555,0.06135904788970947,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.06135906541730649,0.06853108928716244,0.061093459897801024,0.06746865808963776,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06799982131512937,0.07464062447149511,0.06799982131512937,0.07171893864870071,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07171896456484235,0.07278139532800282,0.07118713817682326,0.07225017994642258,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07225018834651065,0.07225018834651065,0.06959350012329373,0.07012471556663513,30326400,0.0,0.0
